Start Time	End Time	Transportation Mode
2011/03/26 00:39:59	2011/03/26 00:53:29	walk
2011/03/26 00:53:30	2011/03/26 00:59:01	subway
2011/03/26 00:59:01	2011/03/26 01:04:07	walk
2011/03/26 01:04:08	2011/03/26 01:19:38	subway
2011/03/26 01:19:39	2011/03/26 01:22:32	walk
2011/03/26 01:22:33	2011/03/26 02:01:35	subway
2011/03/26 02:01:36	2011/03/26 09:34:53	walk
2011/03/26 09:34:56	2011/03/26 10:02:43	bus
2011/03/26 10:02:44	2011/03/26 12:08:02	walk
2011/03/26 12:08:03	2011/03/26 12:34:56	subway
2011/03/26 12:34:57	2011/03/26 13:25:52	walk
2011/03/26 14:44:16	2011/03/26 14:48:43	subway
2011/03/26 14:48:44	2011/03/26 14:57:22	subway
2011/04/05 01:22:34	2011/04/05 01:25:56	walk
2011/04/05 01:25:57	2011/04/05 01:40:48	bus
2011/04/05 01:40:49	2011/04/05 09:40:02	walk
2011/04/05 09:40:03	2011/04/05 09:53:55	bus
2011/04/05 09:53:56	2011/04/05 09:57:01	walk
2011/04/05 09:57:02	2011/04/05 10:42:29	subway
2011/04/05 10:42:30	2011/04/05 10:55:36	walk
2011/04/06 01:37:52	2011/04/06 01:49:40	walk
2011/04/06 01:49:41	2011/04/06 01:59:38	bus
2011/04/06 01:59:39	2011/04/06 02:01:17	walk
2011/04/07 12:50:51	2011/04/07 13:00:23	walk
2011/04/07 13:00:24	2011/04/07 13:08:01	bus
2011/04/07 13:08:02	2011/04/07 13:20:07	walk
2011/04/08 03:15:41	2011/04/08 03:26:55	bus
2011/04/08 03:26:56	2011/04/08 03:35:09	walk
2011/04/12 12:06:27	2011/04/12 12:36:04	walk
2011/04/13 02:38:17	2011/04/13 02:38:43	walk
2011/04/13 02:38:44	2011/04/13 02:51:07	bus
2011/04/13 02:51:08	2011/04/13 02:58:54	walk
2011/04/13 13:23:10	2011/04/13 14:41:18	walk
2011/04/14 12:03:27	2011/04/14 12:47:05	walk
2011/04/15 01:23:27	2011/04/15 01:45:57	bus
2011/04/15 01:45:58	2011/04/15 01:53:57	walk
2011/04/15 11:45:34	2011/04/15 11:47:39	walk
2011/04/15 11:47:40	2011/04/15 12:08:22	subway
2011/04/15 12:08:23	2011/04/15 12:45:22	walk
2011/04/15 12:45:23	2011/04/15 12:56:34	subway
2011/04/15 12:56:35	2011/04/15 12:58:45	walk
2011/04/15 22:58:34	2011/04/15 23:18:18	walk
2011/04/15 23:18:19	2011/04/15 23:24:20	subway
2011/04/15 23:24:21	2011/04/15 23:42:25	walk
2011/04/15 23:42:26	2011/04/16 00:00:00	walk
2011/04/16 00:00:01	2011/04/16 01:13:02	train
2011/04/16 01:13:02	2011/04/16 10:40:00	walk
2011/04/16 10:40:01	2011/04/16 11:30:34	train
2011/04/18 12:17:51	2011/04/18 12:37:07	walk
2011/04/19 02:58:01	2011/04/19 03:12:44	bus
2011/04/19 03:12:45	2011/04/19 03:20:19	walk
2011/04/23 06:46:38	2011/04/23 06:51:12	walk
2011/04/23 06:51:13	2011/04/23 07:26:48	subway
2011/04/23 07:26:48	2011/04/23 10:51:44	walk
2011/04/23 10:51:45	2011/04/23 11:31:38	subway
2011/04/23 11:31:39	2011/04/23 13:13:53	walk
2011/04/23 13:13:54	2011/04/23 13:48:38	bus
2011/04/23 13:48:38	2011/04/23 14:23:59	walk
2011/04/23 14:23:59	2011/04/23 15:11:20	subway
2011/04/23 15:11:21	2011/04/23 15:17:39	walk
2011/04/30 11:20:00	2011/04/30 11:38:26	walk
2011/04/30 11:38:26	2011/04/30 11:46:27	bus
2011/04/30 11:46:28	2011/04/30 13:05:31	walk
2011/04/30 13:05:32	2011/04/30 13:40:22	bus
2011/04/30 13:40:23	2011/04/30 14:02:27	walk
2011/04/30 14:02:28	2011/04/30 14:05:36	subway
2011/05/06 23:36:48	2011/05/06 23:47:24	walk
2011/05/06 23:47:25	2011/05/07 00:31:30	subway
2011/05/07 00:31:31	2011/05/07 00:55:21	walk
2011/05/07 00:55:22	2011/05/07 01:25:10	train
2011/05/07 01:25:11	2011/05/07 04:46:27	walk
2011/05/07 04:46:28	2011/05/07 05:14:56	bus
2011/05/07 05:14:57	2011/05/07 08:58:29	walk
2011/05/07 08:58:30	2011/05/07 09:49:37	bus
2011/05/07 09:49:38	2011/05/07 09:58:10	walk
2011/05/07 09:58:11	2011/05/07 10:06:29	bus
2011/05/07 10:06:30	2011/05/07 11:28:34	walk
2011/05/07 11:28:34	2011/05/07 11:38:02	car
2011/05/07 11:38:03	2011/05/07 12:39:45	walk
2011/05/07 12:39:46	2011/05/07 13:11:45	train
