Start Time	End Time	Transportation Mode
2008/03/28 05:19:31	2008/03/28 05:24:52	walk
2008/03/28 05:28:52	2008/03/28 05:50:45	car
2008/03/28 09:53:40	2008/03/28 12:21:23	car
2008/03/28 12:54:45	2008/03/28 13:46:26	car
2008/03/30 17:58:13	2008/03/30 18:14:23	bike
2008/03/31 02:29:39	2008/03/31 02:46:04	bike
2008/03/31 19:25:46	2008/03/31 19:39:17	bike
2008/04/01 04:38:03	2008/04/01 04:48:53	bike
2008/04/01 16:16:32	2008/04/01 16:35:18	bike
2008/04/02 02:44:26	2008/04/02 02:56:52	bike
2008/04/02 03:44:06	2008/04/02 04:07:52	bike
2008/04/02 09:42:47	2008/04/02 09:58:17	walk
2008/04/02 09:58:20	2008/04/02 10:28:21	bus
2008/04/02 10:28:26	2008/04/02 10:50:09	walk
2008/04/02 12:45:07	2008/04/02 13:35:58	walk
2008/04/02 13:35:58	2008/04/02 14:00:41	train
2008/04/03 16:27:00	2008/04/03 16:43:00	bike
2008/04/04 00:59:00	2008/04/04 01:52:00	bike
2008/04/04 01:52:55	2008/04/04 02:16:37	walk
2008/04/04 03:21:52	2008/04/04 03:35:07	walk
2008/04/04 03:35:09	2008/04/04 04:40:00	bike
2008/04/04 05:46:00	2008/04/04 05:53:00	bike
2008/04/04 08:00:00	2008/04/04 08:20:00	bike
2008/04/05 03:30:00	2008/04/05 03:47:00	taxi
2008/04/05 03:47:22	2008/04/05 03:48:28	walk
2008/04/05 04:45:00	2008/04/05 04:51:50	walk
2008/04/05 05:04:29	2008/04/05 05:23:32	walk
2008/04/05 10:39:00	2008/04/05 10:58:11	walk
2008/04/05 11:05:00	2008/04/05 11:41:00	walk
2008/04/05 12:33:00	2008/04/05 12:55:00	walk
2008/04/05 14:26:00	2008/04/05 15:09:00	walk
2008/04/05 15:09:00	2008/04/05 15:14:00	taxi
2008/04/05 15:14:01	2008/04/05 15:21:00	walk
2008/04/06 12:16:00	2008/04/06 12:27:17	walk
2008/04/06 12:27:18	2008/04/06 12:50:08	bus
2008/04/06 12:50:09	2008/04/06 12:56:27	walk
2008/04/06 16:30:29	2008/04/06 16:46:48	bike
2008/04/07 04:27:15	2008/04/07 05:34:40	bike
2008/04/07 06:24:45	2008/04/07 06:36:56	bike
2008/04/07 07:15:15	2008/04/07 07:17:04	bike
2008/04/07 17:25:48	2008/04/07 17:39:33	bike
2008/04/08 02:14:10	2008/04/08 02:41:11	bike
2008/04/08 17:27:06	2008/04/08 17:43:13	bike
2008/04/09 02:27:48	2008/04/09 02:44:06	bike
2008/04/09 09:52:45	2008/04/09 09:57:40	walk
2008/04/09 09:57:45	2008/04/09 10:47:33	bus
2008/04/09 10:51:36	2008/04/09 10:57:03	walk
2008/04/09 14:19:11	2008/04/09 14:36:33	walk
2008/04/09 14:36:34	2008/04/09 14:40:10	train
2008/04/09 16:42:48	2008/04/09 16:58:32	bike
2008/04/10 02:14:18	2008/04/10 02:31:41	bike
2008/04/11 01:39:35	2008/04/11 02:12:10	bike
2008/04/11 12:38:40	2008/04/11 12:47:12	bike
2008/04/11 17:09:24	2008/04/11 17:16:12	bike
2008/04/11 19:36:40	2008/04/11 19:46:32	bike
2008/04/12 04:19:31	2008/04/12 04:32:41	bike
2008/04/12 05:38:51	2008/04/12 05:59:44	bike
2008/04/13 02:42:52	2008/04/13 03:03:09	bike
2008/04/13 03:38:12	2008/04/13 03:41:46	bike
2008/04/13 06:13:46	2008/04/13 06:15:07	bike
2008/04/13 06:23:20	2008/04/13 06:31:06	bike
2008/04/13 19:56:47	2008/04/13 20:04:01	bike
2008/04/14 03:24:05	2008/04/14 04:02:43	bike
2008/04/14 08:39:11	2008/04/14 08:43:12	walk
2008/04/14 08:43:14	2008/04/14 09:14:19	bus
2008/04/14 09:14:20	2008/04/14 09:24:22	walk
2008/04/14 12:51:15	2008/04/14 12:55:18	walk
2008/04/14 12:55:20	2008/04/14 13:21:31	bus
2008/04/14 13:21:32	2008/04/14 13:26:55	walk
2008/04/14 16:49:04	2008/04/14 17:01:48	bike
2008/04/15 03:04:16	2008/04/15 03:17:11	bike
2008/04/15 16:56:07	2008/04/15 17:11:43	bike
2008/04/16 03:14:45	2008/04/16 03:31:09	bike
2008/04/16 14:38:39	2008/04/16 14:47:50	bike
2008/04/17 01:20:20	2008/04/17 01:38:54	bike
2008/04/17 09:45:45	2008/04/17 10:04:21	bike
2008/04/18 13:05:40	2008/04/18 13:21:26	bike
2008/04/18 17:40:07	2008/04/18 17:54:18	bike
2008/04/19 02:30:02	2008/04/19 02:38:03	walk
2008/04/21 16:18:00	2008/04/21 16:35:47	bike
2008/04/22 01:47:39	2008/04/22 02:01:36	bike
2008/04/22 11:11:54	2008/04/22 11:22:10	walk
2008/04/22 11:22:12	2008/04/22 11:53:10	bus
2008/04/22 14:28:00	2008/04/22 14:40:00	taxi
2008/04/23 01:37:36	2008/04/23 02:04:00	bike
2008/04/23 01:52:35	2008/04/23 02:05:00	bike
2008/04/23 14:59:30	2008/04/23 15:16:45	bike
2008/04/25 17:19:05	2008/04/25 17:33:36	bike
2008/04/26 04:37:25	2008/04/26 05:07:07	bike
2008/04/26 05:07:09	2008/04/26 05:23:50	walk
2008/04/26 05:23:56	2008/04/26 05:42:33	bus
2008/04/26 05:42:53	2008/04/26 06:09:00	walk
2008/04/26 10:40:53	2008/04/26 10:53:15	walk
2008/04/26 10:53:17	2008/04/26 10:56:55	bus
2008/04/26 10:56:57	2008/04/26 11:02:43	walk
2008/04/26 11:02:44	2008/04/26 11:14:13	bus
2008/04/26 11:14:13	2008/04/26 11:25:13	walk
2008/04/26 11:32:13	2008/04/26 12:02:00	walk
2008/04/26 13:24:31	2008/04/26 13:34:10	walk
2008/04/26 13:34:12	2008/04/26 14:09:19	bus
2008/04/27 06:03:48	2008/04/27 06:26:25	walk
2008/04/27 06:26:27	2008/04/27 06:40:32	bus
2008/04/27 06:40:34	2008/04/27 06:52:59	walk
2008/04/27 07:46:46	2008/04/27 08:28:21	walk
2008/04/27 12:27:34	2008/04/27 12:36:42	walk
2008/04/27 12:37:04	2008/04/27 13:08:57	bus
2008/04/27 13:08:59	2008/04/27 13:16:27	walk
2008/04/27 16:25:49	2008/04/27 16:27:33	walk
2008/04/27 16:27:53	2008/04/27 16:44:59	bike
2008/04/28 01:10:29	2008/04/28 01:37:03	bike
2008/04/28 01:37:21	2008/04/28 02:17:03	walk
2008/04/28 18:33:04	2008/04/28 18:33:37	walk
2008/04/28 18:33:39	2008/04/28 18:54:15	bike
2008/04/28 18:54:27	2008/04/28 19:02:27	walk
2008/04/29 00:25:35	2008/04/29 01:12:10	bike
2008/04/29 04:12:23	2008/04/29 04:50:02	walk
2008/04/29 04:50:54	2008/04/29 05:08:53	bike
2008/04/29 06:40:54	2008/04/29 06:59:41	bike
2008/04/29 14:32:23	2008/04/29 14:34:27	walk
2008/04/29 14:34:56	2008/04/29 15:24:29	bike
2008/04/30 01:38:34	2008/04/30 01:59:28	bike
2008/04/30 02:49:58	2008/04/30 02:58:22	bike
2008/04/30 02:58:36	2008/04/30 02:59:34	walk
2008/04/30 09:54:01	2008/04/30 10:28:22	bike
2008/04/30 15:30:11	2008/04/30 15:53:10	bike
2008/04/30 15:54:38	2008/04/30 15:55:12	walk
2008/04/30 23:55:34	2008/05/01 00:14:21	bike
2008/05/01 00:18:07	2008/05/01 00:33:25	train
2008/05/01 00:33:28	2008/05/01 00:56:00	walk
2008/05/01 00:57:00	2008/05/01 07:15:55	train
2008/05/01 07:15:55	2008/05/01 08:05:45	bus
2008/05/01 08:08:55	2008/05/01 08:16:27	walk
2008/05/01 09:12:17	2008/05/01 09:24:51	walk
2008/05/02 00:10:29	2008/05/02 00:24:04	walk
2008/05/02 00:37:18	2008/05/02 00:44:06	walk
2008/05/02 00:44:10	2008/05/02 01:22:26	bus
2008/05/02 02:01:19	2008/05/02 04:47:00	train
2008/05/02 04:49:35	2008/05/02 05:05:07	walk
2008/05/02 05:05:10	2008/05/02 05:31:58	bus
2008/05/02 05:32:00	2008/05/02 06:29:01	walk
2008/05/02 06:29:10	2008/05/02 06:42:26	bus
2008/05/02 06:42:28	2008/05/02 08:17:36	walk
2008/05/02 13:06:39	2008/05/02 13:19:23	bus
2008/05/02 22:17:17	2008/05/02 22:30:59	bus
2008/05/02 22:57:39	2008/05/03 05:52:39	train
2008/05/03 05:52:40	2008/05/03 06:22:24	walk
2008/05/03 06:22:26	2008/05/03 07:10:15	train
2008/05/03 07:10:18	2008/05/03 07:21:45	walk
2008/05/03 08:11:34	2008/05/03 08:46:14	taxi
2008/05/03 08:46:14	2008/05/03 08:46:54	walk
2008/05/03 16:01:04	2008/05/03 16:17:30	bike
2008/05/03 16:17:38	2008/05/03 16:19:28	walk
2008/05/04 04:41:30	2008/05/04 05:08:40	bike
2008/05/04 10:42:23	2008/05/04 10:50:22	bike
2008/05/04 10:51:16	2008/05/04 11:01:48	walk
2008/05/04 11:02:42	2008/05/04 11:27:22	bus
2008/05/04 11:27:24	2008/05/04 13:42:00	walk
2008/05/04 13:42:04	2008/05/04 14:05:30	bus
2008/05/04 14:06:24	2008/05/04 14:10:54	walk
2008/05/04 16:33:41	2008/05/04 16:47:41	bike
2008/05/05 02:16:34	2008/05/05 02:33:40	bike
2008/05/05 02:33:42	2008/05/05 02:36:04	walk
2008/05/05 04:13:32	2008/05/05 04:27:55	taxi
2008/05/05 04:28:13	2008/05/05 04:31:31	walk
2008/05/05 05:33:20	2008/05/05 05:46:09	taxi
2008/05/05 05:46:10	2008/05/05 05:46:53	walk
2008/05/05 16:13:19	2008/05/05 16:23:39	walk
2008/05/06 01:38:34	2008/05/06 02:10:32	bike
2008/05/06 02:10:44	2008/05/06 02:11:56	walk
2008/05/06 02:11:05	2008/05/06 02:33:18	bike
2008/05/06 02:33:20	2008/05/06 02:34:40	walk
2008/05/06 15:18:35	2008/05/06 15:19:37	walk
2008/05/06 15:19:43	2008/05/06 15:34:37	bike
2008/05/06 15:34:43	2008/05/06 15:35:51	walk
2008/05/07 16:46:04	2008/05/07 17:03:59	bike
2008/05/07 17:04:05	2008/05/07 17:08:07	walk
2008/05/08 01:31:05	2008/05/08 02:02:45	bike
2008/05/08 09:30:34	2008/05/08 09:37:28	walk
2008/05/08 09:37:44	2008/05/08 10:07:14	bus
2008/05/08 10:07:15	2008/05/08 10:16:14	walk
2008/05/08 10:16:15	2008/05/08 10:21:06	bus
2008/05/08 10:21:18	2008/05/08 10:25:45	walk
2008/05/08 13:25:09	2008/05/08 14:15:49	walk
2008/05/08 14:16:22	2008/05/08 15:00:25	subway
2008/05/08 15:00:28	2008/05/08 15:06:12	walk
2008/05/08 17:03:48	2008/05/08 17:05:34	walk
2008/05/08 17:05:36	2008/05/08 17:19:42	bike
2008/05/08 17:19:44	2008/05/08 17:23:33	walk
2008/05/09 01:28:35	2008/05/09 01:35:08	walk
2008/05/09 01:35:10	2008/05/09 02:00:34	bike
2008/05/09 02:00:36	2008/05/09 02:02:44	walk
2008/05/09 14:11:28	2008/05/09 14:13:39	walk
2008/05/09 14:13:41	2008/05/09 14:32:23	bike
2008/05/09 14:32:25	2008/05/09 14:33:27	walk
2008/05/10 05:28:59	2008/05/10 05:30:13	walk
2008/05/10 05:30:15	2008/05/10 05:49:04	bike
2008/05/10 05:49:06	2008/05/10 06:00:11	walk
2008/05/10 16:34:04	2008/05/10 16:36:04	walk
2008/05/10 16:36:06	2008/05/10 16:50:30	bike
2008/05/11 05:26:53	2008/05/11 05:50:20	bike
2008/05/11 05:50:22	2008/05/11 05:51:56	walk
2008/05/11 15:42:04	2008/05/11 15:44:41	walk
2008/05/11 15:44:43	2008/05/11 15:59:59	bike
2008/05/11 16:00:00	2008/05/11 16:02:35	bike
2008/05/12 01:36:04	2008/05/12 02:07:20	bike
2008/05/12 02:07:22	2008/05/12 02:08:38	walk
2008/05/12 10:36:23	2008/05/12 10:40:45	walk
2008/05/12 10:40:47	2008/05/12 11:09:08	bus
2008/05/12 11:09:10	2008/05/12 12:52:28	walk
2008/05/12 14:57:54	2008/05/12 15:08:23	walk
2008/05/12 14:57:56	2008/05/12 15:20:58	taxi
2008/05/12 15:21:00	2008/05/12 15:23:33	walk
2008/05/12 18:24:30	2008/05/12 18:26:48	walk
2008/05/12 18:26:50	2008/05/12 18:42:26	bike
2008/05/13 02:43:29	2008/05/13 02:48:22	bike
2008/05/13 03:13:08	2008/05/13 03:18:50	bike
2008/05/13 03:18:50	2008/05/13 03:22:28	walk
2008/05/13 03:22:28	2008/05/13 03:38:09	bike
2008/05/13 03:38:11	2008/05/13 03:40:14	walk
2008/05/13 16:29:52	2008/05/13 16:32:11	walk
2008/05/13 16:32:12	2008/05/13 16:46:52	bike
2008/05/13 16:46:53	2008/05/13 16:54:44	walk
2008/05/14 02:11:34	2008/05/14 02:14:51	bike
2008/05/14 02:14:51	2008/05/14 02:23:11	walk
2008/05/14 02:23:11	2008/05/14 02:48:59	bike
2008/05/14 16:00:34	2008/05/14 16:16:06	bike
2008/05/14 16:16:06	2008/05/14 16:17:20	walk
2008/05/15 01:53:04	2008/05/15 01:54:53	bike
2008/05/15 01:54:53	2008/05/15 02:00:45	walk
2008/05/15 02:00:45	2008/05/15 02:18:19	bike
2008/05/15 02:18:19	2008/05/15 02:19:23	walk
2008/05/15 10:29:04	2008/05/15 11:08:47	bike
2008/05/15 11:08:47	2008/05/15 11:09:39	walk
2008/05/15 12:18:00	2008/05/15 12:45:35	bike
2008/05/15 12:18:00	2008/05/15 12:19:08	walk
2008/05/15 12:45:35	2008/05/15 12:46:21	walk
2008/05/15 16:17:53	2008/05/15 16:19:59	walk
2008/05/15 16:19:59	2008/05/15 16:33:55	bike
2008/05/16 02:19:00	2008/05/16 02:32:22	bike
2008/05/16 02:32:24	2008/05/16 02:54:23	walk
2008/05/16 04:07:30	2008/05/16 04:12:53	bike
2008/05/16 07:00:46	2008/05/16 07:06:36	bike
2008/05/16 07:06:36	2008/05/16 07:07:00	walk
2008/05/16 07:07:01	2008/05/16 07:23:38	bike
2008/05/16 10:23:35	2008/05/16 10:39:26	bike
2008/05/16 10:39:26	2008/05/16 10:42:48	walk
2008/05/16 10:42:48	2008/05/16 11:18:18	bike
2008/05/16 13:02:22	2008/05/16 13:07:31	walk
2008/05/16 13:07:31	2008/05/16 13:59:46	bike
2008/05/16 13:59:46	2008/05/16 14:02:52	walk
2008/05/16 14:02:50	2008/05/16 14:11:34	bike
2008/05/17 01:47:05	2008/05/17 01:56:08	bike
2008/05/17 01:56:08	2008/05/17 02:10:18	walk
2008/05/17 02:10:18	2008/05/17 02:14:19	bike
2008/05/17 02:24:19	2008/05/17 02:47:41	bus
2008/05/17 02:47:41	2008/05/17 02:55:19	walk
2008/05/17 02:55:19	2008/05/17 02:59:56	bus
2008/05/17 02:59:56	2008/05/17 04:24:06	walk
2008/05/17 04:24:06	2008/05/17 04:40:05	bus
2008/05/17 04:40:05	2008/05/17 05:11:50	walk
2008/05/17 05:52:05	2008/05/17 06:03:27	walk
2008/05/18 06:03:27	2008/05/18 06:05:11	walk
2008/05/18 06:05:11	2008/05/18 06:19:54	bus
2008/05/18 11:54:34	2008/05/18 12:24:15	walk
2008/05/18 12:24:15	2008/05/18 12:37:36	bus
2008/05/18 12:37:36	2008/05/18 14:13:54	walk
2008/05/18 14:13:54	2008/05/18 14:31:52	bus
2008/05/18 14:31:52	2008/05/18 14:34:04	walk
2008/05/18 14:34:04	2008/05/18 14:38:32	taxi
2008/05/18 14:38:32	2008/05/18 14:54:54	bike
2008/05/19 00:32:52	2008/05/19 00:40:56	bike
2008/05/19 00:40:56	2008/05/19 00:46:08	walk
2008/05/19 00:46:08	2008/05/19 01:05:54	bike
2008/05/19 01:05:54	2008/05/19 01:13:31	walk
2008/05/19 14:13:52	2008/05/19 14:35:03	bike
2008/05/20 01:23:28	2008/05/20 01:50:52	bike
2008/05/20 01:50:52	2008/05/20 01:52:07	walk
2008/05/20 15:21:04	2008/05/20 15:28:36	bike
2008/05/21 03:16:34	2008/05/21 03:36:21	bike
2008/05/21 03:36:22	2008/05/21 03:42:57	walk
2008/05/21 09:50:52	2008/05/21 10:06:48	bike
2008/05/21 10:06:50	2008/05/21 12:54:08	walk
2008/05/21 12:54:10	2008/05/21 13:06:07	bike
2008/05/21 14:44:57	2008/05/21 15:00:32	bike
2008/05/22 01:35:04	2008/05/22 02:17:48	bike
2008/05/22 03:57:12	2008/05/22 04:18:34	bike
2008/05/22 06:25:35	2008/05/22 06:46:37	bike
2008/05/22 06:46:37	2008/05/22 06:47:27	walk
2008/05/22 10:28:23	2008/05/22 10:50:14	walk
2008/05/22 10:50:16	2008/05/22 11:14:57	bus
2008/05/22 11:14:59	2008/05/22 11:29:22	walk
2008/05/22 15:32:46	2008/05/22 15:41:37	walk
2008/05/22 15:41:52	2008/05/22 15:59:59	taxi
2008/05/23 01:07:28	2008/05/23 01:33:59	bus
2008/05/23 01:34:00	2008/05/23 01:35:11	walk
2008/05/23 12:32:36	2008/05/23 12:36:08	walk
2008/05/23 12:36:10	2008/05/23 12:54:22	bike
2008/05/24 02:39:30	2008/05/24 03:07:05	bike
2008/05/24 03:29:44	2008/05/24 03:42:29	walk
2008/05/24 13:01:05	2008/05/24 13:43:33	walk
2008/05/24 13:43:33	2008/05/24 14:06:45	bus
2008/05/24 14:06:47	2008/05/24 14:33:13	walk
2008/05/25 00:57:34	2008/05/25 01:36:28	bike
2008/05/25 13:03:35	2008/05/25 13:10:11	walk
2008/05/25 16:17:29	2008/05/25 16:22:16	bike
2008/05/25 16:22:18	2008/05/25 16:40:47	walk
2008/05/26 00:53:04	2008/05/26 01:41:30	bike
2008/05/26 15:22:29	2008/05/26 15:40:41	bike
2008/05/28 01:11:34	2008/05/28 01:47:22	bike
2008/05/28 09:46:59	2008/05/28 10:02:57	bike
2008/05/28 10:02:57	2008/05/28 10:03:41	walk
2008/05/28 10:03:41	2008/05/28 10:14:03	bike
2008/05/28 14:23:35	2008/05/28 14:48:57	bike
2008/05/29 01:20:53	2008/05/29 01:47:48	bike
2008/05/29 10:26:05	2008/05/29 11:20:22	bike
2008/05/29 15:44:53	2008/05/29 15:59:59	bike
2008/05/30 01:26:22	2008/05/30 01:43:30	bike
2008/05/30 03:49:12	2008/05/30 04:15:36	bus
2008/05/30 04:15:38	2008/05/30 05:27:51	walk
2008/05/30 05:27:52	2008/05/30 05:52:40	bus
2008/05/30 05:52:42	2008/05/30 05:55:04	walk
2008/05/30 06:51:58	2008/05/30 07:37:46	car
2008/05/30 07:37:48	2008/05/30 12:13:03	walk
2008/05/30 12:13:05	2008/05/30 12:48:04	car
2008/05/30 12:48:06	2008/05/30 12:53:33	walk
2008/05/30 16:54:05	2008/05/30 17:59:50	bike
2008/05/31 02:48:28	2008/05/31 03:14:00	bike
2008/05/31 03:14:02	2008/05/31 03:34:07	bus
2008/05/31 03:34:09	2008/05/31 03:47:06	walk
2008/05/31 05:12:47	2008/05/31 05:22:52	walk
2008/05/31 05:22:54	2008/05/31 05:52:20	bus
2008/05/31 05:52:20	2008/05/31 05:55:20	walk
2008/05/31 05:55:20	2008/05/31 06:15:36	car
2008/05/31 10:24:59	2008/05/31 10:33:05	car
2008/05/31 10:33:05	2008/05/31 10:47:14	walk
2008/05/31 10:47:14	2008/05/31 10:50:23	car
2008/05/31 13:13:36	2008/05/31 13:27:07	car
2008/05/31 13:27:07	2008/05/31 13:40:05	walk
2008/05/31 15:19:24	2008/05/31 15:39:42	bike
2008/06/01 05:01:05	2008/06/01 05:30:32	bike
2008/06/01 05:30:32	2008/06/01 05:56:21	bus
2008/06/01 08:22:14	2008/06/01 08:45:51	bus
2008/06/01 10:02:11	2008/06/01 10:06:35	walk
2008/06/01 10:06:35	2008/06/01 10:56:54	bike
2008/06/01 11:21:20	2008/06/01 12:30:42	walk
2008/06/01 12:30:42	2008/06/01 13:00:21	bus
2008/06/01 13:00:21	2008/06/01 13:07:23	walk
2008/06/01 13:07:23	2008/06/01 13:33:13	bike
2008/06/02 01:17:04	2008/06/02 01:50:03	bike
2008/06/02 01:50:03	2008/06/02 01:51:13	walk
2008/06/02 10:40:53	2008/06/02 10:50:49	walk
2008/06/02 12:07:48	2008/06/02 12:25:49	bike
2008/06/02 12:46:22	2008/06/02 12:49:45	bike
2008/06/02 14:36:44	2008/06/02 14:42:15	bike
2008/06/03 00:44:34	2008/06/03 01:32:39	bike
2008/06/03 01:32:39	2008/06/03 01:34:44	walk
2008/06/03 16:01:35	2008/06/03 16:21:32	bike
2008/06/04 01:53:34	2008/06/04 02:16:14	bike
2008/06/04 02:16:14	2008/06/04 02:17:19	walk
2008/06/04 17:17:05	2008/06/04 17:32:01	bike
2008/06/05 01:56:58	2008/06/05 02:17:45	bike
2008/06/05 02:17:45	2008/06/05 02:22:48	walk
2008/06/05 10:30:35	2008/06/05 11:19:24	bike
2008/06/05 13:06:06	2008/06/05 13:31:21	bike
2008/06/05 13:31:21	2008/06/05 13:32:02	walk
2008/06/05 16:25:29	2008/06/05 16:34:46	walk
2008/06/05 16:34:46	2008/06/05 16:52:31	bike
2008/06/06 02:06:34	2008/06/06 02:28:36	bike
2008/06/06 02:28:36	2008/06/06 02:29:41	walk
2008/06/06 18:16:35	2008/06/06 18:28:59	bike
2008/06/06 23:08:53	2008/06/06 23:10:59	walk
2008/06/06 23:10:59	2008/06/06 23:19:50	subway
2008/06/06 23:36:03	2008/06/06 23:56:34	taxi
2008/06/06 23:56:34	2008/06/07 00:08:36	walk
2008/06/07 01:02:16	2008/06/07 04:46:47	train
2008/06/07 05:48:42	2008/06/07 05:51:32	walk
2008/06/07 05:51:32	2008/06/07 06:27:43	bus
2008/06/07 06:27:43	2008/06/07 07:06:45	walk
2008/06/07 07:41:35	2008/06/07 10:05:42	walk
2008/06/07 10:05:48	2008/06/07 10:08:36	car
2008/06/07 10:29:05	2008/06/07 10:31:14	car
2008/06/08 02:06:04	2008/06/08 03:07:00	walk
2008/06/08 03:07:00	2008/06/08 03:40:58	bike
2008/06/08 03:40:58	2008/06/08 03:52:30	walk
2008/06/08 03:52:30	2008/06/08 04:07:00	bike
2008/06/08 04:07:00	2008/06/08 14:07:31	walk
2008/06/09 01:56:45	2008/06/09 05:31:39	walk
2008/06/09 08:10:53	2008/06/09 08:16:50	walk
2008/06/09 08:16:50	2008/06/09 08:49:56	bus
2008/06/09 08:49:56	2008/06/09 08:53:04	walk
2008/06/09 10:54:26	2008/06/09 14:56:52	train
2008/06/09 14:56:52	2008/06/09 15:06:13	walk
2008/06/09 15:41:24	2008/06/09 15:50:51	walk
2008/06/09 16:00:00	2008/06/09 16:06:16	taxi
2008/06/09 16:08:32	2008/06/09 16:22:08	bike
2008/06/10 17:28:35	2008/06/10 17:43:26	bike
2008/06/11 00:36:34	2008/06/11 00:54:30	bike
2008/06/11 03:18:29	2008/06/11 03:22:02	bike
2008/06/11 03:47:54	2008/06/11 04:07:41	bike
2008/06/11 18:18:53	2008/06/11 18:26:44	taxi
2008/06/11 18:26:44	2008/06/11 18:29:23	walk
2008/06/11 18:29:23	2008/06/11 18:35:30	bike
2008/06/11 18:29:59	2008/06/11 18:42:21	bike
2008/06/12 00:24:35	2008/06/12 00:26:29	bike
2008/06/12 00:26:29	2008/06/12 00:43:00	taxi
2008/06/14 09:20:59	2008/06/14 09:43:16	bus
2008/06/14 09:43:16	2008/06/14 09:54:45	walk
2008/06/14 14:02:46	2008/06/14 14:12:46	bus
2008/06/14 14:12:46	2008/06/14 14:16:55	walk
2008/06/14 14:59:02	2008/06/14 15:02:23	walk
2008/06/14 15:02:23	2008/06/14 15:09:44	subway
2008/06/14 15:15:44	2008/06/14 15:25:12	bike
2008/06/15 01:01:53	2008/06/15 01:27:15	bike
2008/06/15 01:27:15	2008/06/15 01:41:11	walk
2008/06/15 04:27:17	2008/06/15 04:41:31	walk
2008/06/15 04:41:31	2008/06/15 04:45:39	bus
2008/06/15 04:45:39	2008/06/15 04:49:33	walk
2008/06/16 11:43:35	2008/06/16 11:52:26	bike
2008/06/17 08:20:22	2008/06/17 08:21:42	walk
2008/06/19 15:28:29	2008/06/19 15:38:48	bike
2008/06/19 22:32:23	2008/06/19 23:06:48	bike
2008/06/19 23:53:41	2008/06/20 00:37:11	taxi
2008/06/20 01:08:27	2008/06/20 09:54:31	walk
2008/06/20 09:54:31	2008/06/20 11:15:32	bus
2008/06/20 12:48:19	2008/06/20 13:13:07	bus
2008/06/21 16:44:58	2008/06/21 16:53:10	bike
2008/06/22 01:13:35	2008/06/22 01:47:11	bike
2008/06/22 01:47:11	2008/06/22 01:50:16	walk
2008/06/25 00:32:53	2008/06/25 00:43:06	taxi
2008/06/25 00:43:06	2008/06/25 00:48:13	walk
2008/06/25 04:14:42	2008/06/25 04:48:17	walk
