Start Time	End Time	Transportation Mode
2008/10/11 08:21:18	2008/10/11 09:26:52	bus
2008/10/11 13:07:36	2008/10/11 13:17:06	walk
2008/10/11 13:17:06	2008/10/11 13:58:08	bus
2008/10/12 04:29:38	2008/10/12 04:32:56	bus
2008/10/12 04:32:56	2008/10/12 04:40:46	walk
2008/10/12 08:52:36	2008/10/12 09:42:03	bike
2008/10/12 10:50:54	2008/10/12 11:06:08	bike
2008/10/12 11:20:01	2008/10/12 11:30:55	bike
2008/10/12 13:11:35	2008/10/12 13:23:09	bike
2008/10/13 10:12:35	2008/10/13 10:27:27	bike
2008/10/13 10:50:31	2008/10/13 11:06:11	bike
2008/10/14 03:38:54	2008/10/14 03:49:24	bike
2008/10/14 05:24:04	2008/10/14 05:51:34	bike
2008/10/14 09:44:54	2008/10/14 10:04:28	bike
2008/10/15 12:28:31	2008/10/15 12:53:03	bike
2008/10/16 03:53:51	2008/10/16 04:14:31	bike
2008/10/16 04:37:33	2008/10/16 04:44:13	bike
2008/10/16 05:11:01	2008/10/16 05:20:03	bike
2008/10/16 08:40:21	2008/10/16 08:55:41	bike
2008/10/16 10:40:13	2008/10/16 10:56:35	bike
2008/10/16 12:18:38	2008/10/16 12:33:02	bike
2008/10/16 13:39:50	2008/10/16 13:56:26	bike
2008/10/17 01:10:01	2008/10/17 01:19:47	bike
2008/10/17 01:23:41	2008/10/17 01:39:09	bike
2008/10/17 03:02:44	2008/10/17 03:15:16	bike
2008/10/17 10:44:22	2008/10/17 10:52:24	bike
2008/10/17 11:03:54	2008/10/17 11:22:28	bike
2008/10/17 12:00:38	2008/10/17 14:10:40	bike
2008/10/18 09:29:36	2008/10/18 09:45:06	bike
2008/10/19 05:16:53	2008/10/19 05:26:45	bike
2008/10/19 06:07:49	2008/10/19 06:19:19	bike
2008/10/19 08:31:56	2008/10/19 08:43:50	bike
2008/10/19 11:47:35	2008/10/19 12:38:45	bike
2008/10/19 12:58:41	2008/10/19 13:17:43	bike
2008/10/20 03:02:40	2008/10/20 03:49:44	bike
2008/10/20 05:46:31	2008/10/20 05:54:47	walk
2008/10/20 05:54:47	2008/10/20 06:23:15	bus
2008/10/20 07:14:08	2008/10/20 07:36:50	bus
2008/10/20 07:36:50	2008/10/20 07:58:00	walk
2008/10/20 08:39:04	2008/10/20 08:51:26	walk
2008/10/20 08:51:26	2008/10/20 08:56:32	bus
2008/10/20 08:56:32	2008/10/20 09:07:58	walk
2008/10/21 00:41:14	2008/10/21 01:08:46	walk
2008/10/21 01:08:46	2008/10/21 02:30:46	bus
2008/10/21 02:30:46	2008/10/21 02:39:10	walk
2008/10/21 02:48:58	2008/10/21 02:57:28	walk
2008/10/21 02:57:28	2008/10/21 03:26:56	bus
2008/10/21 03:26:56	2008/10/21 03:30:14	walk
2008/10/21 03:30:14	2008/10/21 03:42:20	bus
2008/10/22 05:50:06	2008/10/22 06:14:42	walk
2008/10/22 06:14:42	2008/10/22 07:00:20	bus
2008/10/22 07:00:20	2008/10/22 07:28:46	walk
2008/10/22 07:28:46	2008/10/22 07:56:42	bus
2008/10/22 07:56:42	2008/10/22 08:15:12	walk
2008/10/22 08:15:12	2008/10/22 08:25:34	bus
2008/10/22 08:35:42	2008/10/22 08:39:58	bike
2008/10/22 09:53:00	2008/10/22 10:07:52	bike
2008/10/23 08:38:08	2008/10/23 08:56:08	bike
2008/10/23 13:22:08	2008/10/23 13:32:50	bike
2008/10/23 13:39:14	2008/10/23 13:46:48	bike
2008/10/23 13:58:14	2008/10/23 14:08:42	bike
2008/10/24 00:27:48	2008/10/24 00:43:34	bike
2008/10/24 04:45:05	2008/10/24 04:59:35	bike
2008/10/24 08:33:59	2008/10/24 08:47:01	bike
2008/10/24 13:14:20	2008/10/24 13:29:24	walk
2008/10/24 13:29:24	2008/10/24 13:33:44	bus
2008/10/24 14:06:46	2008/10/24 14:15:14	bus
2008/10/25 03:09:06	2008/10/25 03:26:16	bike
2008/10/25 03:35:46	2008/10/25 03:49:44	bike
2008/10/25 10:09:15	2008/10/25 10:34:05	bus
2008/10/25 12:30:39	2008/10/25 12:44:03	bus
2008/10/25 14:15:09	2008/10/25 14:39:47	bus
2008/10/26 08:28:06	2008/10/26 08:32:30	bike
2008/10/26 08:43:56	2008/10/26 09:10:38	bike
2008/10/26 12:45:57	2008/10/26 12:51:55	bus
2008/10/26 12:51:55	2008/10/26 13:08:25	walk
2008/10/27 23:54:05	2008/10/28 00:05:45	bike
2008/10/28 06:41:05	2008/10/28 07:01:47	bike
2008/10/28 08:22:27	2008/10/28 08:34:35	bike
2008/10/28 11:45:01	2008/10/28 12:01:03	bike
2008/10/29 00:03:57	2008/10/29 00:26:07	bike
2008/10/29 02:16:11	2008/10/29 02:38:14	bike
2008/10/29 02:51:02	2008/10/29 03:00:26	bike
2008/10/29 05:05:05	2008/10/29 05:16:15	bike
2008/10/29 05:40:55	2008/10/29 05:56:27	bike
2008/10/29 10:31:37	2008/10/29 11:34:29	bike
2008/10/29 14:15:25	2008/10/29 14:49:09	bike
2008/10/29 23:49:09	2008/10/30 00:03:59	bike
2008/10/30 02:04:25	2008/10/30 02:17:37	bike
2008/10/30 02:55:26	2008/10/30 03:21:40	bike
2008/10/30 07:42:43	2008/10/30 07:57:47	bike
2008/10/30 09:04:36	2008/10/30 09:19:18	bike
2008/10/30 11:40:06	2008/10/30 11:47:38	bike
2008/10/30 13:10:15	2008/10/30 14:00:27	bike
2008/10/31 00:22:29	2008/10/31 00:23:39	bike
2008/10/31 06:07:10	2008/10/31 06:59:08	bike
2008/10/31 11:45:46	2008/10/31 12:06:00	bus
2008/10/31 13:04:30	2008/10/31 13:46:00	bus
2008/11/01 01:51:57	2008/11/01 03:19:37	bus
2008/11/01 03:19:37	2008/11/01 07:36:51	walk
2008/11/01 13:05:06	2008/11/01 13:21:36	walk
2008/11/01 13:21:36	2008/11/01 14:24:04	bus
2008/11/01 14:24:04	2008/11/01 14:50:04	walk
2008/11/02 03:35:07	2008/11/02 03:47:45	bike
2008/11/02 03:53:07	2008/11/02 05:35:59	bike
2008/11/02 10:23:23	2008/11/02 11:04:03	bike
2008/11/02 12:54:21	2008/11/02 13:20:29	bike
2008/11/03 00:56:06	2008/11/03 01:22:59	car
2008/11/03 06:31:29	2008/11/03 07:04:51	walk
2008/11/03 10:29:05	2008/11/03 10:52:11	walk
2008/11/04 10:14:54	2008/11/04 10:39:00	walk
2008/11/05 01:23:03	2008/11/05 03:36:21	car
2008/11/05 05:48:41	2008/11/05 06:04:13	bike
2008/11/05 08:52:01	2008/11/05 09:03:11	bike
2008/11/05 09:25:39	2008/11/05 09:32:49	bike
2008/11/05 11:54:43	2008/11/05 12:10:49	bike
2008/11/06 03:05:47	2008/11/06 03:21:01	bike
2008/11/06 08:31:08	2008/11/06 08:41:52	bike
2008/11/06 09:36:54	2008/11/06 09:56:58	bike
2008/11/06 12:47:45	2008/11/06 13:10:21	bike
2008/11/07 05:28:43	2008/11/07 05:43:31	bike
2008/11/07 06:39:48	2008/11/07 07:04:42	bike
2008/11/07 09:18:41	2008/11/07 09:54:03	bike
2008/11/08 06:48:39	2008/11/08 07:11:25	bike
2008/11/08 08:43:41	2008/11/08 09:27:19	bike
2008/11/08 12:23:05	2008/11/08 12:29:09	bus
2008/11/08 12:29:09	2008/11/08 13:17:25	bike
2008/11/09 14:35:07	2008/11/09 14:48:39	bike
2008/11/09 23:49:35	2008/11/10 00:02:17	bike
2008/11/10 08:43:37	2008/11/10 08:54:45	bike
2008/11/10 10:35:17	2008/11/10 10:52:07	bike
2008/11/10 13:53:29	2008/11/10 14:21:41	bike
2008/11/11 00:09:46	2008/11/11 00:18:06	bike
2008/11/11 06:06:31	2008/11/11 06:29:53	bike
2008/11/11 07:33:59	2008/11/11 07:55:39	bike
2008/11/11 14:10:31	2008/11/11 14:31:23	bike
2008/11/11 23:51:43	2008/11/12 00:05:41	bike
2008/11/12 08:37:27	2008/11/12 08:52:15	bike
2008/11/12 10:19:18	2008/11/12 10:34:18	bike
2008/11/12 13:37:02	2008/11/12 13:50:02	bike
2008/11/12 23:58:42	2008/11/13 00:13:56	bike
2008/11/13 23:41:43	2008/11/13 23:48:23	bike
2008/11/13 23:58:11	2008/11/14 00:57:59	car
2008/11/14 08:14:36	2008/11/14 08:58:46	car
2008/11/14 14:39:30	2008/11/14 15:09:40	bike
2008/11/15 02:34:08	2008/11/15 02:51:42	bike
2008/11/15 05:16:10	2008/11/15 05:37:34	car
2008/11/15 07:31:02	2008/11/15 07:56:42	car
2008/11/15 11:32:39	2008/11/15 11:41:27	bus
2008/11/16 01:50:06	2008/11/16 02:04:16	bus
2008/11/16 02:04:16	2008/11/16 02:15:04	walk
2008/11/16 03:50:55	2008/11/16 04:10:33	bus
2008/11/16 12:45:49	2008/11/16 13:10:15	bike
2008/11/23 23:31:36	2008/11/23 23:48:44	bike
2008/11/24 06:23:54	2008/11/24 06:34:04	bike
2008/11/24 08:04:14	2008/11/24 08:36:49	bike
2008/11/25 04:23:58	2008/11/25 04:36:58	bike
2008/11/25 10:05:35	2008/11/25 10:16:19	bike
2008/11/26 11:59:50	2008/11/26 12:21:08	walk
2008/11/26 14:19:15	2008/11/26 14:41:20	bike
2008/11/26 23:57:47	2008/11/27 00:01:21	bike
2008/11/27 13:38:04	2008/11/27 13:51:12	bike
2008/11/27 23:55:29	2008/11/28 00:03:13	bike
2008/11/28 09:12:53	2008/11/28 12:59:01	bike
2008/11/29 07:08:14	2008/11/29 07:49:16	bike
2008/11/29 10:36:33	2008/11/29 10:47:11	bike
2008/11/30 02:42:20	2008/11/30 02:58:20	walk
2008/11/30 02:58:20	2008/11/30 03:40:54	bus
2008/11/30 03:40:54	2008/11/30 03:48:34	walk
2008/11/30 07:26:07	2008/11/30 08:11:49	bus
2008/11/30 08:11:49	2008/11/30 08:47:53	walk
2008/11/30 08:47:53	2008/11/30 08:50:47	bus
2008/11/30 08:50:47	2008/11/30 09:23:51	walk
2008/11/30 23:50:20	2008/12/01 00:12:10	bike
2008/12/01 07:50:05	2008/12/01 08:01:07	bike
2008/12/01 09:44:19	2008/12/01 09:55:55	bike
2008/12/01 23:47:19	2008/12/02 00:02:57	bike
2008/12/02 08:56:39	2008/12/02 09:02:59	bike
2008/12/02 09:35:39	2008/12/02 09:45:37	bike
2008/12/02 13:31:39	2008/12/02 13:46:11	bike
2008/12/02 23:51:29	2008/12/03 00:02:05	bike
2008/12/03 09:12:40	2008/12/03 09:24:58	bike
2008/12/03 10:39:20	2008/12/03 10:53:33	bike
2008/12/03 13:58:54	2008/12/03 14:20:40	bike
2008/12/04 08:52:34	2008/12/04 09:36:16	bike
2008/12/05 06:01:21	2008/12/05 06:19:17	bike
2008/12/05 08:01:53	2008/12/05 08:23:15	bike
2008/12/05 13:40:08	2008/12/05 14:07:08	bike
2008/12/06 08:20:11	2008/12/06 08:52:23	bike
2008/12/07 01:44:27	2008/12/07 01:49:43	bike
2008/12/07 01:49:43	2008/12/07 02:14:03	bike
2008/12/07 03:45:31	2008/12/07 04:28:22	bike
2008/12/07 13:46:47	2008/12/07 14:10:41	bike
2008/12/07 23:46:49	2008/12/08 00:01:01	bike
2008/12/09 00:35:11	2008/12/09 00:57:35	bike
2008/12/09 02:35:38	2008/12/09 02:48:48	bike
2008/12/09 09:29:45	2008/12/09 11:51:34	bike
2008/12/09 23:51:36	2008/12/10 00:11:44	bike
2008/12/11 08:38:59	2008/12/11 08:52:25	bike
2008/12/11 10:17:27	2008/12/11 10:34:45	bike
2008/12/11 13:45:12	2008/12/11 14:12:28	bike
2008/12/12 06:39:36	2008/12/12 06:51:50	bike
2008/12/13 00:36:14	2008/12/13 00:46:00	bike
2008/12/13 00:46:14	2008/12/13 01:06:44	walk
2008/12/13 01:06:44	2008/12/13 02:16:00	bus
2008/12/13 02:16:00	2008/12/13 02:29:28	walk
2008/12/13 06:47:09	2008/12/13 08:03:51	bus
2008/12/13 08:03:51	2008/12/13 08:17:07	walk
2008/12/13 10:39:27	2008/12/13 10:52:25	bike
2008/12/13 12:57:25	2008/12/13 13:20:55	bike
2008/12/14 08:06:29	2008/12/14 08:25:15	bus
2008/12/14 13:52:29	2008/12/14 14:02:51	bus
2008/12/14 23:56:19	2008/12/15 01:03:55	bike
2008/12/15 02:01:30	2008/12/15 02:12:10	bike
2008/12/15 08:19:23	2008/12/15 08:31:31	bike
2008/12/15 10:01:31	2008/12/15 10:13:14	bike
2008/12/15 14:16:52	2008/12/15 14:51:06	bike
2008/12/15 23:56:40	2008/12/16 00:09:56	bike
2009/01/01 02:45:52	2009/01/01 03:11:24	bike
2009/01/01 05:49:36	2009/01/01 06:16:46	bike
2009/01/02 01:55:35	2009/01/02 03:14:38	bike
2009/01/02 05:19:26	2009/01/02 06:30:46	bike
2009/01/02 06:30:46	2009/01/02 06:51:52	walk
2009/01/02 11:12:35	2009/01/02 12:56:36	bike
2009/01/03 11:36:01	2009/01/03 12:09:19	bike
2009/01/05 08:53:12	2009/01/05 09:17:00	bike
2009/01/05 12:39:25	2009/01/05 12:56:35	bike
2009/01/07 08:49:04	2009/01/07 08:57:22	bike
2009/01/07 23:59:31	2009/01/08 03:30:15	bike
2009/01/08 09:04:08	2009/01/08 09:24:32	bike
2009/01/08 23:51:09	2009/01/09 00:19:57	bike
2009/01/09 05:56:05	2009/01/09 08:50:34	bike
2009/01/09 08:50:34	2009/01/09 09:11:24	bike
2009/01/09 10:21:06	2009/01/09 10:41:16	bike
2009/01/09 14:03:30	2009/01/09 14:27:06	bike
2009/01/11 05:52:15	2009/01/11 06:19:07	bike
2009/01/12 08:47:10	2009/01/12 09:29:04	bike
2009/01/12 23:44:24	2009/01/13 00:09:16	bike
2009/01/13 06:50:29	2009/01/13 07:21:03	bike
2009/01/13 08:22:12	2009/01/13 08:36:40	bike
2009/01/13 10:07:31	2009/01/13 11:52:47	bike
2009/01/14 08:35:59	2009/01/14 09:21:46	bike
2009/01/14 10:31:51	2009/01/14 10:55:35	bike
2009/01/15 02:10:00	2009/01/15 03:18:16	bus
2009/01/16 01:34:53	2009/01/16 02:51:13	bus
2009/01/16 07:35:58	2009/01/16 08:03:18	bike
2009/01/16 09:56:01	2009/01/16 10:04:11	bike
2009/01/16 12:55:30	2009/01/16 13:36:31	bike
2009/01/16 13:36:31	2009/01/16 13:46:00	bus
2009/01/18 02:20:57	2009/01/18 02:36:53	bike
2009/01/18 07:48:29	2009/01/18 08:01:59	bike
2009/01/18 09:25:32	2009/01/18 09:40:38	bike
2009/01/18 14:15:01	2009/01/18 14:28:41	bike
2009/01/19 05:09:37	2009/01/19 05:30:31	bike
2009/02/16 02:52:11	2009/02/16 03:22:45	bike
2009/02/16 08:31:25	2009/02/16 08:47:39	bike
2009/02/16 10:24:55	2009/02/16 10:45:55	bike
2009/02/17 03:23:34	2009/02/17 03:39:54	bike
2009/02/17 07:33:38	2009/02/17 07:51:34	bike
2009/02/17 08:51:33	2009/02/17 09:05:32	bike
2009/02/17 09:43:20	2009/02/17 09:55:18	bike
2009/02/17 10:21:34	2009/02/17 10:38:44	bike
2009/02/17 23:45:54	2009/02/17 23:56:28	bus
2009/02/17 23:56:28	2009/02/18 00:12:29	walk
2009/02/18 00:12:29	2009/02/18 00:52:55	taxi
2009/02/18 06:45:50	2009/02/18 07:55:07	taxi
2009/02/18 08:05:14	2009/02/18 08:18:02	bike
2009/02/18 09:31:40	2009/02/18 09:46:46	bus
2009/02/19 08:41:49	2009/02/19 08:59:05	bus
2009/02/19 23:46:17	2009/02/20 00:04:39	bike
2009/02/20 06:37:05	2009/02/20 07:10:53	bike
2009/02/20 09:32:26	2009/02/20 09:46:05	bike
2009/02/20 10:53:12	2009/02/20 11:12:21	bike
2009/02/20 23:23:11	2009/02/20 23:37:45	walk
2009/02/20 23:37:45	2009/02/20 23:39:33	train
2009/02/21 00:09:17	2009/02/21 00:18:30	walk
2009/02/21 00:45:21	2009/02/21 00:57:47	walk
2009/02/21 00:57:47	2009/02/21 01:27:57	bus
2009/02/21 09:26:30	2009/02/21 09:35:40	bike
2009/02/21 10:32:41	2009/02/21 11:17:59	walk
2009/02/22 04:09:34	2009/02/22 04:28:34	bike
2009/02/22 08:06:12	2009/02/22 08:29:18	bus
2009/02/22 09:57:41	2009/02/22 10:29:03	bus
2009/02/22 23:54:33	2009/02/23 00:19:25	bike
2009/02/23 09:58:28	2009/02/23 10:27:53	walk
2009/02/24 07:11:54	2009/02/24 07:28:36	bike
2009/02/24 08:35:32	2009/02/24 09:01:38	bike
2009/02/24 10:27:42	2009/02/24 10:47:44	bike
2009/02/24 23:41:11	2009/02/25 00:08:19	bike
2009/02/25 08:59:00	2009/02/25 09:11:10	bike
2009/02/25 09:39:58	2009/02/25 10:06:24	bike
2009/02/25 14:10:47	2009/02/25 14:34:13	bike
2009/02/25 23:38:24	2009/02/26 00:05:36	bike
2009/02/26 14:06:02	2009/02/26 14:22:55	bike
2009/02/26 23:52:28	2009/02/27 00:17:06	bike
2009/02/27 06:29:04	2009/02/27 06:39:04	bike
2009/02/27 08:58:24	2009/02/27 09:11:06	bike
2009/03/01 03:03:39	2009/03/01 03:17:01	bike
2009/03/01 04:20:46	2009/03/01 04:35:56	bike
2009/03/01 07:23:14	2009/03/01 07:38:30	bike
2009/03/01 12:34:25	2009/03/01 12:48:31	walk
2009/03/08 23:51:46	2009/03/09 00:26:12	bike
2009/03/09 08:18:14	2009/03/09 08:34:10	bike
2009/03/09 09:48:49	2009/03/09 10:13:03	bike
2009/03/10 10:16:53	2009/03/10 10:32:23	bike
2009/03/10 11:01:10	2009/03/10 11:15:12	bike
2009/03/10 13:09:39	2009/03/10 13:28:43	bike
2009/03/10 23:55:04	2009/03/11 00:16:04	bike
2009/03/11 05:56:26	2009/03/11 06:23:55	bike
2009/03/11 08:29:23	2009/03/11 08:42:59	bike
2009/03/11 10:38:37	2009/03/11 10:54:44	bike
2009/03/11 14:17:37	2009/03/11 14:52:49	bike
2009/03/12 00:00:32	2009/03/12 00:21:40	bike
2009/03/12 04:41:35	2009/03/12 15:00:55	bike
2009/03/12 23:54:37	2009/03/13 00:21:35	bike
2009/03/13 06:44:02	2009/03/13 07:35:30	bike
2009/03/13 08:58:50	2009/03/13 09:25:44	bike
2009/03/13 10:37:25	2009/03/13 10:48:09	walk
2009/03/13 10:48:09	2009/03/13 11:48:49	bus
2009/03/14 03:43:41	2009/03/14 04:14:17	bus
2009/03/14 05:38:32	2009/03/14 06:09:24	bus
2009/03/14 07:07:46	2009/03/14 07:29:14	bus
2009/03/14 07:29:14	2009/03/14 07:47:08	walk
2009/03/15 06:44:57	2009/03/15 07:05:27	bike
2009/03/15 08:25:06	2009/03/15 08:50:02	bike
2009/03/15 14:44:01	2009/03/15 15:03:39	bike
2009/03/15 23:52:00	2009/03/16 00:09:56	bike
2009/03/16 10:44:30	2009/03/16 11:05:58	bike
2009/03/16 23:30:04	2009/03/16 23:49:28	bike
2009/03/17 07:00:38	2009/03/17 07:15:09	bike
2009/03/17 08:20:39	2009/03/17 08:35:01	bike
2009/03/17 10:20:56	2009/03/17 10:38:26	bike
2009/03/17 10:50:49	2009/03/17 13:01:19	bike
2009/03/17 12:10:57	2009/03/17 12:31:41	bike
2009/03/18 01:04:43	2009/03/18 01:20:41	bike
2009/03/18 14:21:28	2009/03/18 14:41:32	bike
2009/03/19 08:21:52	2009/03/19 08:36:15	bike
2009/03/19 09:51:40	2009/03/19 10:06:04	bike
2009/03/19 13:36:20	2009/03/19 13:52:26	bike
2009/03/19 23:50:44	2009/03/20 00:12:26	bike
2009/03/20 06:36:36	2009/03/20 06:47:24	bike
2009/03/20 08:52:06	2009/03/20 09:03:00	bike
2009/03/20 10:58:34	2009/03/20 11:16:40	bike
2009/03/21 01:25:15	2009/03/21 01:45:35	bike
2009/03/21 06:53:28	2009/03/21 07:07:06	bike
2009/03/21 08:24:40	2009/03/21 08:47:38	bike
2009/03/21 11:15:20	2009/03/21 11:48:42	bike
2009/03/22 08:11:47	2009/03/22 09:18:35	bus
2009/03/22 10:19:43	2009/03/22 11:23:33	bus
2009/03/22 11:57:06	2009/03/22 12:05:30	walk
2009/03/22 23:54:04	2009/03/23 00:09:56	bike
2009/03/23 01:24:30	2009/03/23 01:33:06	walk
2009/03/23 01:33:06	2009/03/23 02:25:45	bus
2009/03/23 02:25:45	2009/03/23 02:40:17	walk
2009/03/23 02:54:41	2009/03/23 03:17:02	walk
2009/03/23 03:17:02	2009/03/23 04:00:00	bus
2009/03/23 08:45:29	2009/03/23 09:01:31	bike
2009/03/23 10:13:58	2009/03/23 10:35:06	bike
2009/03/24 10:06:43	2009/03/24 10:21:01	bike
2009/03/24 10:45:34	2009/03/24 11:01:18	bike
2009/03/25 01:00:26	2009/03/25 01:23:46	bike
2009/03/25 09:09:12	2009/03/25 09:22:02	bike
2009/03/25 10:32:47	2009/03/25 10:47:41	bike
2009/03/25 12:10:30	2009/03/25 12:29:20	bike
2009/03/26 00:03:45	2009/03/26 00:20:03	bike
2009/03/26 14:21:56	2009/03/26 14:34:58	bike
2009/03/27 00:52:20	2009/03/27 01:05:24	walk
2009/03/27 01:05:24	2009/03/27 01:28:44	bus
2009/03/27 01:28:44	2009/03/27 01:41:48	walk
2009/03/27 02:00:32	2009/03/27 02:17:24	walk
2009/03/27 02:17:24	2009/03/27 02:33:26	bus
2009/03/27 02:48:16	2009/03/27 02:50:52	bus
2009/03/27 05:36:18	2009/03/27 06:09:42	bike
2009/03/27 07:02:28	2009/03/27 07:15:53	bike
2009/03/27 09:10:04	2009/03/27 09:49:14	bike
2009/03/27 11:50:07	2009/03/27 12:00:07	bike
2009/03/28 00:56:55	2009/03/28 01:03:25	bike
2009/03/28 01:28:53	2009/03/28 02:07:45	bus
2009/03/28 05:49:37	2009/03/28 06:21:41	bus
2009/03/28 06:21:41	2009/03/28 06:34:43	bike
2009/03/28 06:44:52	2009/03/28 07:01:32	bike
2009/03/29 04:40:36	2009/03/29 04:58:12	bike
2009/03/29 10:01:10	2009/03/29 10:15:04	bike
2009/03/29 11:28:23	2009/03/29 11:42:55	bike
2009/03/29 12:10:01	2009/03/29 12:29:49	bike
2009/03/29 23:41:48	2009/03/30 00:02:26	bike
2009/03/31 06:38:28	2009/03/31 06:59:30	bike
2009/03/31 07:55:26	2009/03/31 08:08:54	bike
2009/03/31 10:04:51	2009/03/31 10:23:37	bike
2009/03/31 10:49:41	2009/03/31 11:02:49	bike
2009/03/31 14:17:40	2009/03/31 14:35:34	bike
2009/03/31 23:57:40	2009/04/01 00:18:26	bike
2009/04/01 11:18:06	2009/04/01 11:39:36	bike
2009/04/01 23:53:19	2009/04/02 00:09:51	bike
2009/04/02 06:40:42	2009/04/02 07:13:58	car
2009/04/02 07:21:01	2009/04/02 08:52:11	car
2009/04/02 14:15:59	2009/04/02 14:29:53	bike
2009/04/03 00:03:04	2009/04/03 00:18:50	bike
2009/04/03 01:26:18	2009/04/03 01:33:10	walk
2009/04/03 01:33:10	2009/04/03 02:31:26	bus
