Start Time	End Time	Transportation Mode
2007/12/23 15:06:55	2007/12/23 15:14:22	bus
2007/12/23 15:14:25	2007/12/23 15:18:35	walk
2007/12/24 01:05:55	2007/12/24 01:18:46	bus
2007/12/24 01:18:51	2007/12/24 01:20:59	walk
2007/12/24 01:24:59	2007/12/24 01:44:25	subway
2007/12/24 01:44:28	2007/12/24 01:49:25	walk
2007/12/24 10:42:53	2007/12/24 11:41:20	walk
2007/12/24 11:45:20	2007/12/24 11:57:21	bus
2007/12/24 11:57:26	2007/12/24 12:16:11	walk
2007/12/24 13:20:07	2007/12/24 13:38:14	bus
2007/12/24 13:38:19	2007/12/24 13:42:20	walk
2007/12/25 01:17:47	2007/12/25 01:19:37	walk
2007/12/25 01:19:42	2007/12/25 01:33:13	bus
2007/12/25 01:33:13	2007/12/25 01:53:22	subway
2007/12/25 01:53:25	2007/12/25 01:54:19	walk
2007/12/25 04:16:07	2007/12/25 04:28:39	taxi
2007/12/25 04:29:32	2007/12/25 04:30:12	walk
2008/01/10 14:12:46	2008/01/10 14:17:51	bus
2008/01/10 14:17:56	2008/01/10 14:27:57	walk
2008/01/11 01:44:47	2008/01/11 01:45:15	walk
2008/01/15 00:03:03	2008/01/15 00:11:48	walk
