Start Time	End Time	Transportation Mode
2008/05/16 13:24:29	2008/05/16 13:41:53	walk
2008/05/16 13:41:53	2008/05/16 14:19:17	bus
2008/05/16 14:19:19	2008/05/16 14:26:43	walk
2008/05/17 03:47:35	2008/05/17 03:54:22	walk
2008/05/17 03:54:24	2008/05/17 04:14:15	bus
2008/05/17 04:14:17	2008/05/17 04:14:41	walk
2008/05/17 05:40:00	2008/05/17 05:41:56	bus
2008/05/17 05:41:58	2008/05/17 06:31:16	walk
2008/05/17 06:31:18	2008/05/17 06:36:18	bus
2008/05/17 06:36:20	2008/05/17 06:47:10	walk
2008/05/17 06:47:12	2008/05/17 06:53:10	bus
2008/05/17 06:53:12	2008/05/17 07:38:34	walk
2008/05/17 07:38:36	2008/05/17 07:51:16	taxi
2008/05/17 07:51:18	2008/05/17 11:19:56	walk
2008/05/17 11:19:58	2008/05/17 11:38:30	bus
2008/05/17 11:38:32	2008/05/17 11:53:26	walk
2008/05/17 11:53:28	2008/05/17 11:56:50	bus
2008/05/17 11:56:52	2008/05/17 12:03:50	walk
2008/05/18 22:54:24	2008/05/18 23:16:30	bus
2008/05/18 23:16:32	2008/05/18 23:32:50	walk
2008/05/19 04:05:59	2008/05/19 04:06:25	walk
2008/05/19 04:06:27	2008/05/19 04:17:25	bus
2008/05/19 04:20:59	2008/05/19 04:26:33	bus
2008/05/19 04:26:35	2008/05/19 04:36:53	walk
2008/05/19 22:55:36	2008/05/19 23:19:28	bus
2008/05/19 23:19:30	2008/05/20 10:54:33	walk
2008/05/20 10:00:09	2008/05/20 10:38:27	bus
2008/05/20 23:03:06	2008/05/20 23:33:24	bus
2008/05/20 23:33:26	2008/05/20 23:42:14	walk
2008/05/21 09:54:04	2008/05/21 10:01:33	walk
2008/05/21 10:01:35	2008/05/21 10:25:38	bus
2008/05/21 22:57:59	2008/05/21 23:27:05	bus
2008/05/21 23:27:07	2008/05/21 23:39:41	walk
2008/05/22 02:33:55	2008/05/22 02:53:17	bus
2008/05/22 05:06:06	2008/05/22 06:14:48	bus
2008/05/22 06:14:50	2008/05/22 06:47:18	walk
2008/05/22 06:47:20	2008/05/22 07:43:24	bus
2008/05/22 23:04:05	2008/05/22 23:19:33	bus
2008/05/22 23:19:35	2008/05/22 23:33:35	walk
2008/05/23 09:16:35	2008/05/23 09:32:09	walk
2008/05/23 09:32:11	2008/05/23 10:10:09	bus
2008/05/23 10:10:11	2008/05/23 10:21:39	walk
2008/05/24 08:56:58	2008/05/24 09:23:40	bus
2008/05/24 09:23:42	2008/05/24 09:28:24	walk
2008/05/24 09:28:26	2008/05/24 09:49:22	bus
2008/05/25 09:02:05	2008/05/25 09:34:31	walk
2008/05/25 09:34:33	2008/05/25 12:09:37	bus
2008/05/26 07:07:00	2008/05/26 07:15:02	walk
2008/05/26 07:15:04	2008/05/26 08:52:34	bus
2008/05/26 08:52:36	2008/05/26 08:56:48	walk
2008/05/26 08:56:50	2008/05/26 09:50:44	bus
2008/05/26 09:50:46	2008/05/26 10:07:02	walk
2008/05/27 22:49:04	2008/05/27 23:07:27	bus
2008/05/27 23:07:29	2008/05/27 23:22:07	walk
2008/05/28 09:27:54	2008/05/28 10:25:08	bus
2008/05/28 10:25:10	2008/05/28 10:28:22	walk
2008/05/28 23:09:05	2008/05/28 23:31:37	bus
2008/05/28 23:31:39	2008/05/28 23:38:51	walk
2008/05/29 10:41:54	2008/05/29 11:09:46	bus
2008/05/29 11:09:48	2008/05/29 11:17:40	walk
2008/05/29 23:05:22	2008/05/29 23:19:27	bus
2008/05/29 23:19:29	2008/05/29 23:33:09	walk
2008/07/22 07:20:28	2008/07/22 07:43:02	taxi
2008/07/22 07:50:32	2008/07/22 08:54:40	bus
2008/07/22 08:54:42	2008/07/22 09:10:56	walk
2008/07/22 10:07:43	2008/07/22 10:17:51	walk
2008/07/22 10:22:13	2008/07/22 11:22:23	bus
2008/07/22 11:22:25	2008/07/22 11:28:37	walk
2008/07/22 12:16:57	2008/07/22 12:25:29	walk
2008/07/22 12:25:31	2008/07/22 12:30:27	bus
2008/07/22 12:30:29	2008/07/22 12:38:25	walk
2008/07/22 14:05:30	2008/07/22 14:07:58	walk
2008/07/22 14:05:31	2008/07/22 14:06:17	walk
2008/07/22 14:06:19	2008/07/22 14:35:11	bus
2008/07/22 14:36:22	2008/07/22 15:02:12	bus
2008/07/22 23:42:36	2008/07/23 00:31:36	bus
2008/07/23 00:31:38	2008/07/23 00:42:30	walk
2008/07/23 10:43:30	2008/07/23 10:45:44	walk
2008/07/23 10:45:46	2008/07/23 11:09:36	subway
2008/07/23 11:09:38	2008/07/23 11:20:58	walk
2008/07/23 12:26:30	2008/07/23 12:29:10	walk
2008/07/23 15:02:14	2008/07/23 15:04:00	walk
2008/07/24 10:28:54	2008/07/24 10:32:28	walk
2008/07/24 10:32:30	2008/07/24 11:43:42	bus
2008/07/24 13:22:24	2008/07/24 13:24:42	walk
2008/07/24 13:24:44	2008/07/24 14:01:18	bus
2008/07/25 02:54:30	2008/07/25 03:16:20	walk
2008/07/25 12:31:53	2008/07/25 13:06:29	bus
2008/07/26 11:27:19	2008/07/26 12:27:17	bus
2008/07/26 12:27:19	2008/07/26 12:30:23	walk
2008/07/27 12:39:28	2008/07/27 12:42:37	walk
2008/07/27 12:42:40	2008/07/27 12:53:47	bus
2008/07/27 12:53:50	2008/07/27 12:56:47	walk
2008/07/31 23:24:34	2008/08/01 00:12:59	bus
2008/08/01 00:13:01	2008/08/01 00:29:47	walk
2008/08/01 00:29:49	2008/08/01 01:13:55	bus
2008/08/01 01:13:57	2008/08/01 01:14:09	walk
2008/08/03 07:48:05	2008/08/03 07:56:25	walk
2008/08/03 07:56:27	2008/08/03 08:27:31	bus
2008/08/03 08:27:33	2008/08/03 09:36:15	walk
2008/08/03 09:36:27	2008/08/03 10:03:03	bus
2008/08/03 10:03:05	2008/08/03 10:47:31	bus
2008/10/09 04:42:30	2008/10/09 04:52:23	walk
2008/10/10 00:29:29	2008/10/10 00:56:48	bus
2008/10/10 00:57:59	2008/10/10 01:57:01	bus
2008/10/10 01:57:03	2008/10/10 02:02:03	walk
2008/10/10 08:13:05	2008/10/10 09:00:25	bus
2008/10/10 09:49:27	2008/10/10 09:51:43	walk
2008/10/10 09:52:06	2008/10/10 10:40:21	bus
2008/10/10 10:42:23	2008/10/10 10:48:50	walk
2008/10/11 07:43:23	2008/10/11 07:57:33	walk
2008/10/11 10:17:05	2008/10/11 10:37:29	walk
2008/10/12 08:35:00	2008/10/12 08:54:28	walk
2008/10/12 10:47:12	2008/10/12 11:20:52	walk
2008/10/14 01:25:53	2008/10/14 01:29:41	walk
2008/10/14 01:29:43	2008/10/14 02:08:41	bus
2008/10/14 02:08:43	2008/10/14 02:17:19	walk
2008/10/14 03:08:04	2008/10/14 03:16:04	walk
2008/10/14 03:16:06	2008/10/14 03:26:36	bus
2008/10/14 03:26:38	2008/10/14 03:59:05	walk
2008/10/14 09:23:59	2008/10/14 09:28:25	walk
2008/10/14 09:28:27	2008/10/14 09:54:05	bus
2008/10/14 09:54:07	2008/10/14 10:07:17	walk
2008/10/14 22:57:05	2008/10/14 23:03:23	walk
2008/10/14 23:18:15	2008/10/14 23:31:45	walk
2008/10/15 09:31:36	2008/10/15 09:56:33	walk
2008/10/15 09:56:35	2008/10/15 10:00:07	bus
2008/10/15 10:42:47	2008/10/15 11:11:47	bus
2008/10/15 11:11:49	2008/10/15 11:15:07	walk
2008/10/15 14:22:29	2008/10/15 14:33:39	walk
2008/10/16 02:33:00	2008/10/16 02:53:44	walk
2008/10/16 02:53:46	2008/10/16 03:04:56	bus
2008/10/16 03:04:58	2008/10/16 03:48:51	walk
2008/10/16 03:48:53	2008/10/16 04:00:21	bus
2008/10/16 04:00:23	2008/10/16 04:38:11	walk
2008/10/16 05:18:13	2008/10/16 05:24:17	walk
2008/10/16 05:24:19	2008/10/16 06:06:13	bus
2008/10/16 06:06:15	2008/10/16 06:13:43	walk
2008/10/16 06:13:45	2008/10/16 07:07:29	walk
2008/10/16 23:26:00	2008/10/16 23:30:32	walk
2008/10/16 23:30:34	2008/10/16 23:48:18	bus
2008/10/16 23:48:20	2008/10/16 23:55:52	walk
2008/10/17 03:45:12	2008/10/17 03:59:43	walk
2008/10/17 12:23:53	2008/10/17 13:53:34	bus
2008/10/17 13:53:36	2008/10/17 13:55:36	walk
2008/10/18 03:24:36	2008/10/18 03:35:12	walk
2008/10/18 03:35:14	2008/10/18 05:10:10	bus
2008/10/18 05:10:12	2008/10/18 05:19:04	walk
2008/10/18 08:15:01	2008/10/18 08:47:58	bus
2008/10/18 08:48:00	2008/10/18 09:00:57	walk
2008/10/18 09:00:59	2008/10/18 10:43:52	bus
2008/10/18 10:43:54	2008/10/18 11:14:54	walk
2008/10/19 05:54:54	2008/10/19 06:35:23	walk
2008/10/19 06:35:25	2008/10/19 06:46:49	bus
2008/10/19 06:46:51	2008/10/19 07:10:17	walk
2008/10/19 07:58:47	2008/10/19 08:14:54	walk
2008/10/19 08:14:56	2008/10/19 08:35:28	bus
2008/10/19 08:35:30	2008/10/19 08:36:54	walk
2008/10/20 04:22:00	2008/10/20 05:13:50	walk
2008/10/20 05:13:52	2008/10/20 05:24:04	bus
2008/10/20 05:24:06	2008/10/20 07:03:32	walk
2008/10/20 07:03:34	2008/10/20 07:17:07	bus
2008/10/20 07:17:09	2008/10/20 07:23:00	walk
2008/10/20 12:09:36	2008/10/20 12:19:00	walk
2008/10/20 12:19:02	2008/10/20 12:58:18	bus
2008/10/20 12:58:20	2008/10/20 13:06:54	walk
2008/10/20 23:13:30	2008/10/20 23:17:16	walk
2008/10/20 23:17:30	2008/10/20 23:41:11	bus
2008/10/20 23:41:13	2008/10/20 23:50:48	walk
2008/10/21 11:25:23	2008/10/21 11:37:43	bus
2008/10/21 11:37:45	2008/10/21 11:41:29	walk
2008/10/21 23:41:34	2008/10/22 00:02:13	bus
2008/10/22 00:02:15	2008/10/22 00:09:21	walk
2008/10/22 10:02:23	2008/10/22 11:12:07	bus
2008/10/22 11:12:09	2008/10/22 11:24:35	walk
2008/10/22 12:32:12	2008/10/22 12:49:16	walk
2008/10/22 15:37:00	2008/10/22 15:41:24	walk
2008/10/23 01:45:36	2008/10/23 02:02:50	walk
2008/10/23 02:02:52	2008/10/23 03:03:15	bus
2008/10/23 03:03:17	2008/10/23 03:14:17	walk
2008/10/23 06:34:16	2008/10/23 06:51:36	bus
2008/10/23 06:51:38	2008/10/23 06:55:39	walk
2008/10/23 23:28:35	2008/10/23 23:33:27	walk
2008/10/23 23:33:29	2008/10/23 23:45:11	bus
2008/10/23 23:45:13	2008/10/23 23:55:39	walk
2008/10/24 08:22:14	2008/10/24 09:28:37	bus
2008/10/24 09:28:39	2008/10/24 09:42:08	walk
2008/10/25 01:37:36	2008/10/25 02:19:38	taxi
2008/10/25 09:23:06	2008/10/25 09:58:24	walk
2008/10/25 11:07:30	2008/10/25 11:22:42	bus
2008/10/26 03:33:24	2008/10/26 03:41:25	walk
2008/10/26 03:41:27	2008/10/26 04:35:15	bus
2008/10/26 04:35:17	2008/10/26 05:08:18	walk
2008/10/26 07:40:54	2008/10/26 07:49:40	walk
2008/10/26 07:49:42	2008/10/26 08:55:02	bus
2008/10/26 08:55:04	2008/10/26 08:59:09	walk
2008/10/26 13:47:28	2008/10/26 14:14:21	walk
2008/10/27 11:11:06	2008/10/27 11:25:34	walk
2008/10/27 13:44:06	2008/10/27 13:56:01	walk
2008/10/28 02:00:35	2008/10/28 02:23:20	walk
2008/10/28 02:23:45	2008/10/28 03:42:33	bus
2008/10/28 03:42:35	2008/10/28 04:20:22	walk
2008/10/28 04:20:24	2008/10/28 04:31:28	bus
2008/10/28 04:31:30	2008/10/28 05:20:28	walk
2008/10/28 08:48:36	2008/10/28 08:52:12	walk
2008/10/28 08:52:14	2008/10/28 09:19:14	bus
2008/10/28 09:19:43	2008/10/28 09:56:50	walk
2008/10/28 23:38:29	2008/10/28 23:51:32	bus
2008/10/28 23:51:34	2008/10/28 23:59:58	walk
2008/10/29 09:34:05	2008/10/29 09:36:06	walk
2008/10/29 09:36:08	2008/10/29 11:00:51	bus
2008/10/29 11:00:53	2008/10/29 11:06:51	walk
2008/10/29 12:36:18	2008/10/29 13:01:14	walk
2008/10/29 14:46:35	2008/10/29 14:58:11	walk
2008/10/30 04:13:28	2008/10/30 04:19:15	walk
2008/10/30 04:19:17	2008/10/30 05:05:25	bus
2008/10/30 05:05:27	2008/10/30 05:12:18	walk
2008/10/30 08:05:54	2008/10/30 10:54:48	bus
2008/10/30 10:54:50	2008/10/30 11:22:55	walk
2008/10/30 23:32:55	2008/10/30 23:49:09	bus
2008/10/30 23:49:11	2008/10/30 23:59:32	walk
2008/10/31 07:57:22	2008/10/31 08:08:24	walk
2008/10/31 08:08:26	2008/10/31 09:21:19	bus
2008/10/31 09:21:21	2008/10/31 09:37:15	walk
2008/11/01 04:00:36	2008/11/01 04:18:52	walk
2008/11/01 04:18:54	2008/11/01 05:13:16	bus
2008/11/01 05:13:18	2008/11/01 05:21:50	walk
2008/11/01 07:24:48	2008/11/01 08:43:49	walk
2008/11/01 08:43:51	2008/11/01 09:26:47	subway
2008/11/01 09:26:49	2008/11/01 10:48:17	walk
2008/11/02 03:01:58	2008/11/02 03:13:33	walk
2008/11/02 03:13:35	2008/11/02 03:28:48	bike
2008/11/02 03:28:50	2008/11/02 03:36:08	walk
2008/11/02 09:02:23	2008/11/02 09:30:17	bus
2008/11/02 09:30:19	2008/11/02 10:20:27	walk
2008/11/02 15:14:36	2008/11/02 15:28:44	walk
2008/11/03 01:24:52	2008/11/03 05:29:47	walk
2008/11/04 02:23:58	2008/11/04 04:28:01	bus
2008/11/04 04:28:01	2008/11/04 05:22:52	walk
2008/11/04 11:25:01	2008/11/04 11:35:27	walk
2008/11/04 11:35:29	2008/11/04 11:39:59	bus
2008/11/05 02:48:54	2008/11/05 03:05:46	walk
2008/11/05 04:13:48	2008/11/05 04:20:10	walk
2008/11/05 04:20:12	2008/11/05 04:30:05	bus
2008/11/05 04:30:07	2008/11/05 05:25:07	walk
2008/11/05 09:37:05	2008/11/05 10:58:37	bus
2008/11/05 10:58:39	2008/11/05 11:30:15	walk
2008/11/06 04:20:31	2008/11/06 05:06:00	walk
2008/11/06 05:06:02	2008/11/06 05:45:58	bus
2008/11/06 05:46:00	2008/11/06 05:59:52	walk
2008/11/06 09:26:29	2008/11/06 09:38:45	walk
2008/11/06 09:38:47	2008/11/06 09:53:29	bus
2008/11/06 09:53:31	2008/11/06 09:59:29	walk
2008/11/06 13:09:59	2008/11/06 13:10:31	walk
2008/11/06 13:10:33	2008/11/06 13:23:21	bus
2008/11/06 13:23:23	2008/11/06 13:34:11	walk
2008/11/07 01:14:29	2008/11/07 01:19:05	walk
2008/11/07 01:19:07	2008/11/07 01:30:53	bus
2008/11/07 01:30:55	2008/11/07 01:44:19	walk
2008/11/07 07:56:30	2008/11/07 08:02:24	walk
2008/11/07 08:02:26	2008/11/07 08:14:38	bus
2008/11/07 08:14:40	2008/11/07 09:13:52	bus
2008/11/07 09:13:54	2008/11/07 09:27:54	walk
2008/11/08 03:02:35	2008/11/08 04:17:35	walk
2008/11/08 06:20:35	2008/11/08 06:48:47	bus
2008/11/08 06:48:49	2008/11/08 06:56:45	walk
2008/11/08 08:30:37	2008/11/08 09:02:49	walk
2008/11/08 09:02:51	2008/11/08 09:37:09	bus
2008/11/08 09:37:11	2008/11/08 11:26:03	walk
2008/11/09 07:01:06	2008/11/09 07:32:02	walk
2008/11/09 09:21:18	2008/11/09 09:33:24	walk
2008/11/10 00:13:13	2008/11/10 02:50:23	bus
2008/11/10 04:46:31	2008/11/10 06:43:29	bus
2008/11/10 06:43:31	2008/11/10 08:03:15	walk
2008/11/11 02:09:04	2008/11/11 02:14:13	walk
2008/11/11 02:14:15	2008/11/11 03:03:19	bus
2008/11/11 03:03:19	2008/11/11 03:23:15	walk
2008/11/11 04:47:37	2008/11/11 04:51:33	walk
2008/11/11 04:51:35	2008/11/11 05:01:49	walk
2008/11/11 05:01:51	2008/11/11 05:37:19	walk
2008/11/11 09:36:30	2008/11/11 09:37:42	walk
2008/11/11 09:37:44	2008/11/11 09:54:38	bus
2008/11/11 09:54:40	2008/11/11 09:59:14	walk
2008/11/12 01:22:36	2008/11/12 01:26:21	walk
2008/11/12 01:26:23	2008/11/12 01:40:55	bus
2008/11/12 01:40:57	2008/11/12 01:48:37	walk
2008/11/12 03:56:00	2008/11/12 04:09:56	bus
2008/11/12 04:09:58	2008/11/12 07:19:53	walk
2008/11/12 07:19:53	2008/11/12 07:28:45	bus
2008/11/12 07:28:47	2008/11/12 07:36:17	walk
2008/11/12 09:54:00	2008/11/12 10:02:58	walk
2008/11/12 10:03:00	2008/11/12 10:30:36	bus
2008/11/12 10:30:38	2008/11/12 10:40:58	walk
2008/11/13 09:04:00	2008/11/13 09:47:48	walk
2008/11/13 23:32:00	2008/11/13 23:37:52	walk
2008/11/13 23:37:54	2008/11/13 23:52:20	bus
2008/11/13 23:52:22	2008/11/13 23:58:54	walk
2008/11/14 07:59:22	2008/11/14 08:20:07	bus
2008/11/14 08:20:07	2008/11/14 08:50:13	walk
2008/11/14 08:50:15	2008/11/14 10:03:27	bus
2008/11/14 10:03:29	2008/11/14 11:02:25	walk
2008/11/15 00:37:59	2008/11/15 00:50:35	walk
2008/11/15 00:50:37	2008/11/15 01:37:23	bus
2008/11/15 01:37:25	2008/11/15 07:48:09	walk
2008/11/15 07:48:11	2008/11/15 10:42:14	bus
2008/11/16 02:58:36	2008/11/16 03:12:14	bus
2008/11/16 03:12:16	2008/11/16 03:43:58	walk
2008/11/16 03:44:00	2008/11/16 03:55:20	bus
2008/11/17 09:56:36	2008/11/17 10:21:32	walk
2008/11/17 12:25:24	2008/11/17 12:59:16	walk
2008/11/18 01:58:59	2008/11/18 02:20:27	bus
2008/11/25 14:43:06	2008/11/25 14:56:06	walk
2008/11/26 01:45:52	2008/11/26 02:28:21	bus
2008/11/26 04:11:31	2008/11/26 04:22:46	walk
2008/11/26 04:22:48	2008/11/26 04:32:24	bus
2008/11/26 04:32:26	2008/11/26 04:41:51	walk
2008/11/26 09:59:48	2008/11/26 10:04:22	walk
2008/11/26 10:04:24	2008/11/26 10:24:30	bus
2008/11/26 10:24:32	2008/11/26 10:31:14	walk
2008/11/27 08:07:04	2008/11/27 08:31:39	walk
2008/11/27 23:26:01	2008/11/27 23:46:33	bus
2008/11/27 23:46:35	2008/11/28 00:02:25	walk
2008/11/28 08:23:19	2008/11/28 08:37:25	bus
2008/11/28 08:37:25	2008/11/28 10:09:57	walk
2008/11/29 00:28:30	2008/11/29 02:23:20	walk
2008/11/29 02:23:22	2008/11/29 02:31:04	bus
2008/11/29 02:31:06	2008/11/29 03:36:53	walk
2008/11/29 03:36:55	2008/11/29 04:31:01	bus
2008/11/29 04:31:03	2008/11/29 04:37:53	walk
2008/11/30 12:32:24	2008/11/30 12:53:56	car
2008/11/30 12:53:58	2008/11/30 13:31:44	walk
2008/12/01 04:55:35	2008/12/01 05:50:47	bus
2008/12/01 05:50:49	2008/12/01 06:06:01	walk
2008/12/02 01:27:53	2008/12/02 01:39:07	bus
2008/12/02 01:39:09	2008/12/02 01:46:41	walk
2008/12/02 01:46:43	2008/12/02 02:32:25	bus
2008/12/02 02:32:27	2008/12/02 02:40:21	walk
2008/12/02 04:08:30	2008/12/02 04:11:08	walk
2008/12/02 04:11:10	2008/12/02 04:21:24	bus
2008/12/02 04:21:26	2008/12/02 04:38:28	walk
2008/12/02 05:14:30	2008/12/02 05:29:10	taxi
2008/12/02 05:29:12	2008/12/02 05:32:38	walk
2008/12/02 06:51:05	2008/12/02 07:11:45	taxi
2008/12/02 07:11:45	2008/12/02 07:17:17	walk
2008/12/02 11:42:05	2008/12/02 11:56:13	bus
2008/12/03 01:07:26	2008/12/03 01:27:12	bus
2008/12/03 01:27:14	2008/12/03 01:36:24	walk
2008/12/03 09:59:24	2008/12/03 10:10:24	walk
2008/12/03 10:10:26	2008/12/03 10:22:59	bus
2008/12/03 10:23:01	2008/12/03 10:27:19	walk
2008/12/04 08:41:52	2008/12/04 08:46:09	walk
2008/12/04 23:26:06	2008/12/04 23:34:04	walk
2008/12/04 23:34:06	2008/12/04 23:43:58	bus
2008/12/04 23:44:00	2008/12/04 23:54:04	walk
2008/12/05 08:04:27	2008/12/05 08:21:03	bus
2008/12/05 08:21:05	2008/12/05 08:55:29	walk
2008/12/05 08:55:31	2008/12/05 10:07:40	bus
2008/12/05 10:07:42	2008/12/05 10:13:40	walk
2008/12/06 03:36:06	2008/12/06 03:50:40	walk
2008/12/06 03:50:42	2008/12/06 04:05:52	bus
2008/12/06 04:05:54	2008/12/06 04:32:27	walk
2008/12/06 05:42:36	2008/12/06 05:46:14	walk
2008/12/06 05:46:16	2008/12/06 05:51:28	bus
2008/12/06 05:51:30	2008/12/06 06:18:48	walk
2008/12/06 06:18:50	2008/12/06 06:53:16	bus
2008/12/06 06:53:18	2008/12/06 08:57:40	walk
2008/12/07 05:53:18	2008/12/07 07:20:31	walk
2008/12/08 07:06:29	2008/12/08 07:15:07	walk
2008/12/08 07:15:09	2008/12/08 08:01:51	bus
2008/12/08 08:01:53	2008/12/08 08:10:31	walk
2008/12/08 23:36:06	2008/12/08 23:39:22	walk
2008/12/08 23:39:25	2008/12/08 23:40:24	bus
2008/12/08 23:40:26	2008/12/08 23:46:34	walk
2008/12/08 23:46:36	2008/12/08 23:53:58	bus
2008/12/08 23:54:00	2008/12/09 00:27:46	walk
2008/12/09 03:49:37	2008/12/09 04:34:59	walk
2008/12/09 04:35:01	2008/12/09 04:46:31	bus
2008/12/09 04:46:33	2008/12/09 04:52:19	walk
2008/12/09 08:52:21	2008/12/09 09:36:11	walk
2008/12/10 01:24:54	2008/12/10 01:40:16	walk
2008/12/10 01:40:18	2008/12/10 01:50:08	bus
2008/12/10 01:50:10	2008/12/10 02:52:44	walk
2008/12/10 10:03:25	2008/12/10 10:12:10	walk
2008/12/10 10:12:12	2008/12/10 10:25:22	bus
2008/12/10 10:25:24	2008/12/10 10:30:36	walk
2008/12/11 00:41:53	2008/12/11 03:55:57	walk
2008/12/11 23:41:30	2008/12/11 23:52:28	bus
2008/12/11 23:52:28	2008/12/12 00:02:13	walk
2008/12/12 08:06:35	2008/12/12 08:07:13	walk
2008/12/12 08:07:15	2008/12/12 08:24:19	bus
2008/12/12 08:24:19	2008/12/12 09:55:14	walk
2008/12/14 02:13:52	2008/12/14 02:27:20	walk
2008/12/14 02:27:22	2008/12/14 03:04:26	car
2008/12/14 03:04:28	2008/12/14 04:56:38	walk
2008/12/14 04:56:40	2008/12/14 05:26:06	car
2008/12/14 05:06:08	2008/12/14 05:51:52	walk
2008/12/15 11:25:24	2008/12/15 11:33:20	walk
2008/12/15 11:33:22	2008/12/15 12:08:42	bus
2008/12/15 12:08:44	2008/12/15 12:16:29	walk
2008/12/16 00:12:23	2008/12/16 00:17:07	bus
2008/12/16 00:17:09	2008/12/16 00:51:21	walk
2008/12/16 11:45:33	2008/12/16 12:27:45	bus
2008/12/16 12:27:47	2008/12/16 12:43:31	walk
2008/12/17 00:37:28	2008/12/17 01:27:53	bus
2008/12/17 01:27:55	2008/12/17 01:35:38	walk
2008/12/17 09:55:36	2008/12/17 09:57:04	walk
2008/12/17 09:57:06	2008/12/17 10:25:14	bus
2008/12/17 10:25:16	2008/12/17 10:32:28	walk
2008/12/18 00:19:00	2008/12/18 03:52:21	walk
2008/12/18 03:47:09	2008/12/18 03:52:23	bus
2008/12/18 03:52:25	2008/12/18 03:59:44	walk
2008/12/18 23:31:04	2008/12/18 23:52:20	bus
2008/12/18 23:52:20	2008/12/19 00:01:52	walk
2008/12/19 08:03:45	2008/12/19 08:29:03	bus
