Start Time	End Time	Transportation Mode
2008/09/06 01:59:08	2008/09/06 02:06:23	walk
2008/09/06 02:06:25	2008/09/06 02:16:34	subway
2008/09/06 02:16:36	2008/09/06 02:21:24	walk
2008/09/08 08:01:08	2008/09/08 08:07:38	bike
2008/09/08 08:10:25	2008/09/08 08:19:46	bike
2008/09/09 06:05:30	2008/09/09 06:09:00	bike
2008/09/09 06:31:19	2008/09/09 07:29:29	bus
2008/09/09 08:25:04	2008/09/09 08:41:39	walk
2008/09/09 14:02:06	2008/09/09 14:11:46	car
2008/09/09 14:11:50	2008/09/09 14:44:51	walk
2008/09/12 01:30:24	2008/09/12 01:39:44	bus
2008/09/12 01:39:46	2008/09/12 01:51:46	walk
2008/09/12 07:06:47	2008/09/12 07:15:32	walk
2008/09/12 07:15:40	2008/09/12 07:25:37	bus
2008/09/12 07:25:39	2008/09/12 07:27:12	walk
2008/09/13 09:20:17	2008/09/13 09:30:17	bike
2008/09/13 09:30:20	2008/09/13 09:39:17	walk
2008/09/13 09:39:20	2008/09/13 10:20:42	subway
2008/09/13 10:22:28	2008/09/13 10:29:48	car
2008/09/13 13:26:34	2008/09/13 13:36:29	walk
2008/09/13 13:36:48	2008/09/13 13:43:42	car
2008/09/13 13:43:45	2008/09/13 14:34:33	subway
2008/09/13 14:34:35	2008/09/13 14:40:53	walk
2008/09/13 14:40:55	2008/09/13 14:53:28	bike
2008/09/14 10:35:35	2008/09/14 10:38:15	bike
2008/09/14 10:42:45	2008/09/14 10:45:50	bike
2008/09/14 10:54:35	2008/09/14 11:06:55	bike
2008/09/15 04:04:04	2008/09/15 04:27:26	bike
2008/09/15 04:46:01	2008/09/15 04:59:32	bike
2008/09/15 05:49:52	2008/09/15 06:09:50	bike
2008/09/15 17:16:00	2008/09/15 17:21:20	bike
2008/09/16 05:04:06	2008/09/16 05:15:41	bike
2008/09/16 05:30:31	2008/09/16 05:39:23	bike
2008/09/16 05:50:54	2008/09/16 05:58:26	bike
2008/09/16 06:09:06	2008/09/16 06:36:46	bus
2008/09/16 07:02:55	2008/09/16 07:18:17	bus
2008/09/16 07:34:42	2008/09/16 07:42:57	walk
2008/09/16 07:43:00	2008/09/16 07:59:57	bus
2008/09/16 08:00:00	2008/09/16 08:17:27	walk
2008/09/16 08:17:30	2008/09/16 08:32:47	bus
2008/09/16 14:27:25	2008/09/16 14:48:00	bus
2008/09/17 03:23:10	2008/09/17 04:22:45	walk
2008/09/17 04:22:47	2008/09/17 04:30:30	subway
2008/09/17 04:30:35	2008/09/17 05:13:00	bike
2008/09/17 06:06:55	2008/09/17 06:21:35	bike
2008/09/20 03:31:21	2008/09/20 03:55:56	bike
2008/09/20 04:45:02	2008/09/20 05:03:00	bike
2008/09/20 09:28:25	2008/09/20 09:45:00	bike
2008/09/20 09:48:00	2008/09/20 10:03:01	bus
2008/09/20 10:08:45	2008/09/20 10:53:05	bus
2008/09/20 10:53:07	2008/09/20 11:08:40	walk
2008/09/20 13:01:35	2008/09/20 13:29:35	walk
2008/09/20 13:29:37	2008/09/20 13:48:40	bus
2008/09/20 14:21:10	2008/09/20 14:30:05	subway
2008/09/20 14:30:07	2008/09/20 14:55:45	walk
2008/09/20 14:55:47	2008/09/20 15:04:15	bike
2008/09/21 05:51:36	2008/09/21 06:14:51	bike
2008/09/21 06:14:53	2008/09/21 06:42:41	bus
2008/09/21 06:42:43	2008/09/21 06:55:31	walk
2008/09/23 07:15:12	2008/09/23 07:18:25	bike
2008/09/23 07:31:38	2008/09/23 07:36:34	bike
2008/09/23 08:00:59	2008/09/23 08:09:08	bike
2008/09/25 10:40:10	2008/09/25 10:45:40	bike
2008/09/25 10:45:42	2008/09/25 11:09:15	walk
2008/09/25 11:09:17	2008/09/25 11:26:40	bike
2008/09/25 15:41:23	2008/09/25 15:49:13	bike
2008/09/26 04:52:43	2008/09/26 04:57:03	bike
2008/10/06 09:52:00	2008/10/06 14:40:30	walk
2008/10/06 15:21:15	2008/10/06 15:41:15	walk
2008/10/08 10:13:54	2008/10/08 10:31:49	bike
2008/10/08 14:01:02	2008/10/08 14:27:52	bike
2008/10/11 09:53:08	2008/10/11 10:19:18	bus
2008/10/11 12:55:41	2008/10/11 13:10:41	bike
2008/10/12 06:15:06	2008/10/12 06:24:41	bike
2008/10/12 06:38:37	2008/10/12 06:59:24	bike
2008/10/12 09:31:18	2008/10/12 09:56:33	bike
